,Paper_ID,Item.Type,Publication.Year,Author,Title,Forest_type,Country,Rainfall_mm,Elevation,Matrix,Matrix_mean,Fragment_size_ha,Dist_to_forest_km,Distance_to_fragment_km,Latitude,Longitude,Family,Species,Habitat_affinity,Strata,Wing_loading,Aspect_ratio,Call_type,FA_length,Conservation_status,Averagemass_g,Trophic_level,Treatment,Unique_name,DataType,Response,Mist_net_hours,Rate,Sample_size,Total,Forest_Group,Diet,Habitat_affinity_new,Foraging_strat
60,19,Thesis,2020,Teixeira et al.,Bats in a fragmented world,Lowland Tropical Forest,Brazil,1917,835,Agriculture,Agriculture,34.11,0.241,NA,-22.54,-42.81,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,F2,AB,0,3240,0,1,NA,Tropical_Lowland,Nectarivore,Clutter-adapted,Gleaner
61,19,Thesis,2020,Teixeira et al.,Bats in a fragmented world,Lowland Tropical Forest,Brazil,1917,835,Agriculture,Agriculture,84.33,0.129,NA,-22.58,-42.86,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,F3,AB,0,3240,0,1,NA,Tropical_Lowland,Nectarivore,Clutter-adapted,Gleaner
62,19,Thesis,2020,Teixeira et al.,Bats in a fragmented world,Lowland Tropical Forest,Brazil,1917,835,Agriculture,Agriculture,92.34,0.126,NA,-22.55,-42.9,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,F4,AB,0,3780,0,1,NA,Tropical_Lowland,Nectarivore,Clutter-adapted,Gleaner
63,19,Thesis,2020,Teixeira et al.,Bats in a fragmented world,Lowland Tropical Forest,Brazil,1917,835,Agriculture,Agriculture,41.04,0.192,NA,-22.52,-42.79,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,F5,AB,0,3240,0,1,NA,Tropical_Lowland,Nectarivore,Clutter-adapted,Gleaner
64,19,Thesis,2020,Teixeira et al.,Bats in a fragmented world,Lowland Tropical Forest,Brazil,1917,835,Agriculture,Agriculture,52.11,0.091,NA,-22.59,-42.79,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,F6,AB,0,3420,0,1,NA,Tropical_Lowland,Nectarivore,Clutter-adapted,Gleaner
65,19,Thesis,2020,Teixeira et al.,Bats in a fragmented world,Lowland Tropical Forest,Brazil,1917,835,Agriculture,Agriculture,99.99,0.302,NA,-22.55,-42.78,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,F7,AB,0,3240,0,1,NA,Tropical_Lowland,Nectarivore,Clutter-adapted,Gleaner
66,19,Thesis,2020,Teixeira et al.,Bats in a fragmented world,Lowland Tropical Forest,Brazil,1917,835,Agriculture,Agriculture,117.27,0.468,NA,-22.47,-42.76,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,F8,AB,10,4050,0.002469136,1,NA,Tropical_Lowland,Nectarivore,Clutter-adapted,Gleaner
67,19,Thesis,2020,Teixeira et al.,Bats in a fragmented world,Lowland Tropical Forest,Brazil,1917,835,Agriculture,Agriculture,184.77,0.126,NA,-22.58,-42.85,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,F9,AB,0,3150,0,1,NA,Tropical_Lowland,Nectarivore,Clutter-adapted,Gleaner
68,19,Thesis,2020,Teixeira et al.,Bats in a fragmented world,Lowland Tropical Forest,Brazil,1917,835,Agriculture,Agriculture,228.78,0.544,NA,-22.45,-42.8,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,F10,AB,1,3240,0.000308642,1,NA,Tropical_Lowland,Nectarivore,Clutter-adapted,Gleaner
69,39,journalArticle,2005,Pineda et al.,"Frog, Bat, and Dung Beetle Diversity in the Cloud Forest and Coffee Agroecosystems of Veracruz, Mexico",Tropical montane cloud forest,Mexico,1750,1300,"Agriculture (mosaic of coffee, cattle, corn fields, secondary vegetation)",Agriculture,62,NA,NA,19.3218,-97.0435,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,NA,AB,3,562.5,0.005333333,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
70,39,journalArticle,2005,Pineda et al.,"Frog, Bat, and Dung Beetle Diversity in the Cloud Forest and Coffee Agroecosystems of Veracruz, Mexico",Tropical montane cloud forest,Mexico,1750,1300,"Agriculture (mosaic of coffee, cattle, corn fields, secondary vegetation)",Agriculture,72,NA,NA,19.3218,-97.0435,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,NA,AB,0,562.5,0,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
71,39,journalArticle,2005,Pineda et al.,"Frog, Bat, and Dung Beetle Diversity in the Cloud Forest and Coffee Agroecosystems of Veracruz, Mexico",Tropical montane cloud forest,Mexico,1750,1300,"Agriculture (mosaic of coffee, cattle, corn fields, secondary vegetation)",Agriculture,18,NA,NA,19.3218,-97.0435,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,NA,AB,0,562.5,0,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
72,47,journalArticle,2004,Pérez-Torres,"MURCIÉLAGOS EN BOSQUES ALTO-ANDINOS, FRAGMENTADOS Y CONTINUOS, EN EL SECTOR OCCIDENTAL DE LA SABANA DE BOGOTÁ (COLOMBIA)",Cloud forest,Colombia,1000,2800,Agriculture,Agriculture,850,NA,NA,4.3672,-74.1821,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Cont,NA,AB,11,2880,0.003819444,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
73,47,journalArticle,2004,Pérez-Torres,"MURCIÉLAGOS EN BOSQUES ALTO-ANDINOS, FRAGMENTADOS Y CONTINUOS, EN EL SECTOR OCCIDENTAL DE LA SABANA DE BOGOTÁ (COLOMBIA)",Cloud forest,Colombia,1000,2800,Agriculture,Agriculture,2000,NA,NA,4.5219,-74.2249,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Cont,NA,AB,4,2880,0.001388889,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
74,47,journalArticle,2004,Pérez-Torres,"MURCIÉLAGOS EN BOSQUES ALTO-ANDINOS, FRAGMENTADOS Y CONTINUOS, EN EL SECTOR OCCIDENTAL DE LA SABANA DE BOGOTÁ (COLOMBIA)",Cloud forest,Colombia,1000,2800,Agriculture,Agriculture,10,NA,NA,4.3672,-74.1821,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,NA,AB,18,2880,0.00625,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
75,47,journalArticle,2004,Pérez-Torres,"MURCIÉLAGOS EN BOSQUES ALTO-ANDINOS, FRAGMENTADOS Y CONTINUOS, EN EL SECTOR OCCIDENTAL DE LA SABANA DE BOGOTÁ (COLOMBIA)",Cloud forest,Colombia,1000,2800,Agriculture,Agriculture,5,NA,NA,4.4582,-74.2371,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,NA,AB,4,2880,0.001388889,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
76,49,journalArticle,2006,Faria,"Phyllostomid bats of a fragmented landscape in the north-eastern Atlantic forest, Brazil",Rainforest,Brazil,1500,40,Secondary forest,Secondary forest,11000,NA,NA,-15.17,-39.04,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,NA,AB,0,3300,0,6,NA,Tropical_Lowland,Nectarivore,Clutter-adapted,Gleaner
77,49,journalArticle,2006,Faria,"Phyllostomid bats of a fragmented landscape in the north-eastern Atlantic forest, Brazil",Rainforest,Brazil,1500,40,Secondary forest,Secondary forest,11000,NA,NA,-15.17,-39.04,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,NA,AB,0,3300,0,6,NA,Tropical_Lowland,Nectarivore,Clutter-adapted,Gleaner
78,49,journalArticle,2006,Faria,"Phyllostomid bats of a fragmented landscape in the north-eastern Atlantic forest, Brazil",Rainforest,Brazil,1500,40,Secondary forest,Secondary forest,800,NA,NA,-15.17,-39.04,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,NA,AB,0,3300,0,6,NA,Tropical_Lowland,Nectarivore,Clutter-adapted,Gleaner
79,49,journalArticle,2006,Faria,"Phyllostomid bats of a fragmented landscape in the north-eastern Atlantic forest, Brazil",Rainforest,Brazil,1500,40,Secondary forest,Secondary forest,800,NA,NA,-15.17,-39.04,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,NA,AB,0,3300,0,6,NA,Tropical_Lowland,Nectarivore,Clutter-adapted,Gleaner
80,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,11.1,0.172,NA,6.1,-73.08,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,NA,AB,0,871,0,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
81,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,15.7,0.094,NA,6.1,-73.08,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,NA,AB,0,871,0,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
82,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,49.4,0.874,NA,6.1,-73.08,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,NA,AB,0,871,0,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
83,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,13.8,0.378,NA,6.1,-73.08,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,NA,AB,0,878,0,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
84,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,11.1,0.172,NA,6.1,-73.08,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,NA,AB,0,872,0,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
85,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,15.7,0.094,NA,6.1,-73.08,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,NA,AB,1,872,0,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
86,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,49.4,0.874,NA,6.1,-73.08,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,NA,AB,0,872,0,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
87,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,13.8,0.378,NA,6.1,-73.08,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,NA,AB,0,872,0,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
88,49,journalArticle,2006,Faria,"Phyllostomid bats of a fragmented landscape in the north-eastern Atlantic forest, Brazil",Rainforest,Brazil,1500,40,Secondary forest,Secondary forest,1100,NA,NA,-15.17,-39.04,Phyllostomidae,Anoura geoffroyi,cluttered space–gleaning nectarivore,NA,47.637,5.714,NA,42.66,LC,15.15,NA,Frag,NA,SR,0,3300,0.005151515,6,1,Tropical_Lowland,Nectarivore,Clutter-adapted,Gleaner
89,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,11.1,0.172,NA,6.1,-73.08,Phyllostomidae,Anoura luismanueli,cluttered space–gleaning nectarivore,NA,NA,NA,NA,35,LC,8.5,NA,Frag,NA,AB,0,871,0,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
90,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,15.7,0.094,NA,6.1,-73.08,Phyllostomidae,Anoura luismanueli,cluttered space–gleaning nectarivore,NA,NA,NA,NA,35,LC,8.5,NA,Frag,NA,AB,1,871,0,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
91,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,49.4,0.874,NA,6.1,-73.08,Phyllostomidae,Anoura luismanueli,cluttered space–gleaning nectarivore,NA,NA,NA,NA,35,LC,8.5,NA,Frag,NA,AB,0,871,0,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
92,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,13.8,0.378,NA,6.1,-73.08,Phyllostomidae,Anoura luismanueli,cluttered space–gleaning nectarivore,NA,NA,NA,NA,35,LC,8.5,NA,Frag,NA,AB,1,878,0,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
93,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,11.1,0.172,NA,6.1,-73.08,Phyllostomidae,Anoura luismanueli,cluttered space–gleaning nectarivore,NA,NA,NA,NA,35,LC,8.5,NA,Frag,NA,AB,0,872,0,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
94,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,15.7,0.094,NA,6.1,-73.08,Phyllostomidae,Anoura luismanueli,cluttered space–gleaning nectarivore,NA,NA,NA,NA,35,LC,8.5,NA,Frag,NA,AB,2,872,0.001146789,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
95,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,49.4,0.874,NA,6.1,-73.08,Phyllostomidae,Anoura luismanueli,cluttered space–gleaning nectarivore,NA,NA,NA,NA,35,LC,8.5,NA,Frag,NA,AB,1,872,0,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
96,64,journalArticle,2021,Ardila and Arevalo,Effect of the matrix-edge-forest interior gradient on the phyllostomid bats assemblage in sub-Andean forest fragments,Sub-Andean forest,Colombia,3111,1900,Agriculture,Agriculture,13.8,0.378,NA,6.1,-73.08,Phyllostomidae,Anoura luismanueli,cluttered space–gleaning nectarivore,NA,NA,NA,NA,35,LC,8.5,NA,Frag,NA,AB,0,872,0,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
97,47,journalArticle,2004,Pérez-Torres,"MURCIÉLAGOS EN BOSQUES ALTO-ANDINOS, FRAGMENTADOS Y CONTINUOS, EN EL SECTOR OCCIDENTAL DE LA SABANA DE BOGOTÁ (COLOMBIA)",Cloud forest,Colombia,1000,2800,Agriculture,Agriculture,850,NA,NA,4.3672,-74.1821,Phyllostomidae,Anoura sp.,cluttered space–gleaning nectarivore,NA,NA,NA,NA,36,LC,10,NA,Cont,NA,AB,0,2880,0,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
98,47,journalArticle,2004,Pérez-Torres,"MURCIÉLAGOS EN BOSQUES ALTO-ANDINOS, FRAGMENTADOS Y CONTINUOS, EN EL SECTOR OCCIDENTAL DE LA SABANA DE BOGOTÁ (COLOMBIA)",Cloud forest,Colombia,1000,2800,Agriculture,Agriculture,2000,NA,NA,4.5219,-74.2249,Phyllostomidae,Anoura sp.,cluttered space–gleaning nectarivore,NA,NA,NA,NA,36,LC,10,NA,Cont,NA,AB,2,2880,0.000694444,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
99,47,journalArticle,2004,Pérez-Torres,"MURCIÉLAGOS EN BOSQUES ALTO-ANDINOS, FRAGMENTADOS Y CONTINUOS, EN EL SECTOR OCCIDENTAL DE LA SABANA DE BOGOTÁ (COLOMBIA)",Cloud forest,Colombia,1000,2800,Agriculture,Agriculture,10,NA,NA,4.3672,-74.1821,Phyllostomidae,Anoura sp.,cluttered space–gleaning nectarivore,NA,NA,NA,NA,36,LC,10,NA,Frag,NA,AB,2,2880,0.000694444,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
100,47,journalArticle,2004,Pérez-Torres,"MURCIÉLAGOS EN BOSQUES ALTO-ANDINOS, FRAGMENTADOS Y CONTINUOS, EN EL SECTOR OCCIDENTAL DE LA SABANA DE BOGOTÁ (COLOMBIA)",Cloud forest,Colombia,1000,2800,Agriculture,Agriculture,5,NA,NA,4.4582,-74.2371,Phyllostomidae,Anoura sp.,cluttered space–gleaning nectarivore,NA,NA,NA,NA,36,LC,10,NA,Frag,NA,AB,10,2880,0.003472222,1,NA,Tropical_Montane,Nectarivore,Clutter-adapted,Gleaner
101,18,journalArticle,2007,Bernard et al.,"Bats in a fragmented landscape: Species composition, diversity and habitat interactions in savannas of Santarém, Central Amazonia, Brazil",Semideciduous forest,Brazil,3534,35,Savanna,Open_land,NA,NA,NA,-2.502,-54.955,Phyllostomidae,Artibeus anderseni,cluttered space–gleaning frugivore,Opportunistic,41.37,5.84,NA,35.49,LC,9,Phytophagous,Frag,NA,AB,13,4492,0.002894034,11,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
102,18,journalArticle,2007,Bernard et al.,"Bats in a fragmented landscape: Species composition, diversity and habitat interactions in savannas of Santarém, Central Amazonia, Brazil",Semideciduous forest,Brazil,3534,35,Savanna,Open_land,NA,NA,NA,-2.502,-54.955,Phyllostomidae,Artibeus anderseni,cluttered space–gleaning frugivore,Opportunistic,41.37,5.84,NA,35.49,LC,9,Phytophagous,Cont,NA,AB,3,2926,0.00102529,5,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
103,52,journalArticle,2002,Bernard & Fenton,"Species diversity of bats (Mammalia: Chiroptera) in forest fragments, primary forests, and savannas in central Amazonia, Brazil",Tropical forest,Brazil,2000,35,Savanna,Open_land,NA,NA,NA,-2.3,-54.57,Phyllostomidae,Artibeus anderseni,cluttered space–gleaning frugivore,Opportunistic,41.37,5.84,NA,35.49,LC,9,Phytophagous,Frag,NA,AB,15,2444.5,0.006136224,14,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
104,52,journalArticle,2002,Bernard & Fenton,"Species diversity of bats (Mammalia: Chiroptera) in forest fragments, primary forests, and savannas in central Amazonia, Brazil",Tropical forest,Brazil,2000,35,Savanna,Open_land,NA,NA,NA,-2.3,-54.57,Phyllostomidae,Artibeus anderseni,cluttered space–gleaning frugivore,Opportunistic,41.37,5.84,NA,35.49,LC,9,Phytophagous,Cont,NA,AB,3,1523,0.001969796,5,NA,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
105,18,journalArticle,2007,Bernard et al.,"Bats in a fragmented landscape: Species composition, diversity and habitat interactions in savannas of Santarém, Central Amazonia, Brazil",Semideciduous forest,Brazil,3534,35,Savanna,Open_land,6,NA,NA,-2.502,-54.955,Phyllostomidae,Artibeus anderseni,cluttered space–gleaning frugivore,Opportunistic,41.37,5.84,NA,35.49,LC,9,Phytophagous,Frag,NA,SR,0,4492,0.1,1,1,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
106,18,journalArticle,2007,Bernard et al.,"Bats in a fragmented landscape: Species composition, diversity and habitat interactions in savannas of Santarém, Central Amazonia, Brazil",Semideciduous forest,Brazil,3534,35,Savanna,Open_land,8,NA,NA,-2.502,-54.955,Phyllostomidae,Artibeus anderseni,cluttered space–gleaning frugivore,Opportunistic,41.37,5.84,NA,35.49,LC,9,Phytophagous,Frag,NA,SR,0,4492,0.06,1,1,Tropical_Lowland,Frugivore,Clutter-adapted,Gleaner
