"","SiteUID","Paper_ID","Treatment","UniqueFragID","Fragment_size_ha","Response","Sample_size_sum","Mist_net_hours","site_value","Cont_Paper_ID","Cont_SiteUID","Cont_UniqueFragID","Cont_Fragment_size_ha","Cont_Sample_size_sum","Cont_Value","lnRR","Comparison","Type","Partner_Paper_ID","Partner_SiteUID","Partner_UniqueFragID","Partner_Fragment_size_ha","Partner_site_value","Partner_Sample_size_sum","Response_site","Mist_net_hours_site","Sample_size","Rate","Treatment_site","UniqueFragID_site","Unique_name","Rainfall_mm","Elevation","Matrix_mean","Fragment_size_ha_site","Latitude","Longitude","Forest_Group","Forest_type","Country","Publication.Year","SiteUID_new","Cont_loc_key_new","Cont_SiteUID_generated_new","Cont_SiteUID_new","pooled_cont_new","Value"
"729","Frag__34_-9.643041976_-55.93421398_23400_NA",34,"Frag","34_-9.643041976_-55.93421398_23400_NA",23400,51,1,576,0.0885416666666667,NA,NA,NA,NA,NA,NA,-0.584898836886705,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.905668041_-56.30531201_54500_NA","34_-9.905668041_-56.30531201_54500_NA",54500,0.161458333333333,1,51,576,1,0.0885416666666667,"Frag","34_-9.643041976_-55.93421398_23400_NA",NA,2250,283,"Agriculture",23400,-9.643041976,-55.93421398,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.643041976_-55.93421398_23400_NA",NA,NA,NA,FALSE,0.0885416666666667
"730","Frag__34_-9.663943006_-55.96685403_23400_NA",34,"Frag","34_-9.663943006_-55.96685403_23400_NA",23400,71,1,576,0.123263888888889,NA,NA,NA,NA,NA,NA,-0.263916907664004,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.905668041_-56.30531201_54500_NA","34_-9.905668041_-56.30531201_54500_NA",54500,0.161458333333333,1,71,576,1,0.123263888888889,"Frag","34_-9.663943006_-55.96685403_23400_NA",NA,2250,283,"Agriculture",23400,-9.663943006,-55.96685403,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.663943006_-55.96685403_23400_NA",NA,NA,NA,FALSE,0.123263888888889
"731","Frag__34_-9.672559015_-55.96229302_23400_NA",34,"Frag","34_-9.672559015_-55.96229302_23400_NA",23400,31,1,576,0.0538194444444444,NA,NA,NA,NA,NA,NA,-1.06048710395598,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.905668041_-56.30531201_54500_NA","34_-9.905668041_-56.30531201_54500_NA",54500,0.161458333333333,1,31,576,1,0.0538194444444444,"Frag","34_-9.672559015_-55.96229302_23400_NA",NA,2250,283,"Agriculture",23400,-9.672559015,-55.96229302,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.672559015_-55.96229302_23400_NA",NA,NA,NA,FALSE,0.0538194444444444
"732","Frag__34_-9.781028973_-55.92408998_280_NA",34,"Frag","34_-9.781028973_-55.92408998_280_NA",280,71,1,576,0.123263888888889,NA,NA,NA,NA,NA,NA,-0.263916907664004,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.905668041_-56.30531201_54500_NA","34_-9.905668041_-56.30531201_54500_NA",54500,0.161458333333333,1,71,576,1,0.123263888888889,"Frag","34_-9.781028973_-55.92408998_280_NA",NA,2250,283,"Agriculture",280,-9.781028973,-55.92408998,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.781028973_-55.92408998_280_NA",NA,NA,NA,FALSE,0.123263888888889
"733","Frag__34_-9.787842035_-55.92644697_280_NA",34,"Frag","34_-9.787842035_-55.92644697_280_NA",280,93,1,576,0.161458333333333,NA,NA,NA,NA,NA,NA,0,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.905668041_-56.30531201_54500_NA","34_-9.905668041_-56.30531201_54500_NA",54500,0.161458333333333,1,93,576,1,0.161458333333333,"Frag","34_-9.787842035_-55.92644697_280_NA",NA,2250,283,"Agriculture",280,-9.787842035,-55.92644697,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.787842035_-55.92644697_280_NA",NA,NA,NA,FALSE,0.161458333333333
"734","Frag__34_-9.814493973_-55.93085501_280_NA",34,"Frag","34_-9.814493973_-55.93085501_280_NA",280,153,1,576,0.265625,NA,NA,NA,NA,NA,NA,0.490189391096591,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.905668041_-56.30531201_54500_NA","34_-9.905668041_-56.30531201_54500_NA",54500,0.161458333333333,1,153,576,1,0.265625,"Frag","34_-9.814493973_-55.93085501_280_NA",NA,2250,283,"Agriculture",280,-9.814493973,-55.93085501,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.814493973_-55.93085501_280_NA",NA,NA,NA,FALSE,0.265625
"735","Frag__34_-9.824235002_-55.93259501_280_NA",34,"Frag","34_-9.824235002_-55.93259501_280_NA",280,154,1,576,0.267361111111111,NA,NA,NA,NA,NA,NA,0.496626786878597,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.905668041_-56.30531201_54500_NA","34_-9.905668041_-56.30531201_54500_NA",54500,0.161458333333333,1,154,576,1,0.267361111111111,"Frag","34_-9.824235002_-55.93259501_280_NA",NA,2250,283,"Agriculture",280,-9.824235002,-55.93259501,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.824235002_-55.93259501_280_NA",NA,NA,NA,FALSE,0.267361111111111
"736","Frag__34_-9.877549019_-56.295876_9800_NA",34,"Frag","34_-9.877549019_-56.295876_9800_NA",9800,98,0,576,0.170138888888889,NA,NA,NA,NA,NA,NA,0.0513761347579696,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.905668041_-56.30531201_54500_NA","34_-9.905668041_-56.30531201_54500_NA",54500,0.161458333333333,1,98,576,0,0.170138888888889,"Frag","34_-9.877549019_-56.295876_9800_NA",NA,2250,283,"Agriculture",9800,-9.877549019,-56.295876,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.877549019_-56.295876_9800_NA",NA,NA,NA,FALSE,0.170138888888889
"737","Frag__34_-9.87853297_-56.30257297_9800_NA",34,"Frag","34_-9.87853297_-56.30257297_9800_NA",9800,49,1,576,0.0850694444444444,NA,NA,NA,NA,NA,NA,-0.623481743208967,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.905668041_-56.30531201_54500_NA","34_-9.905668041_-56.30531201_54500_NA",54500,0.161458333333333,1,49,576,1,0.0850694444444444,"Frag","34_-9.87853297_-56.30257297_9800_NA",NA,2250,283,"Agriculture",9800,-9.87853297,-56.30257297,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.87853297_-56.30257297_9800_NA",NA,NA,NA,FALSE,0.0850694444444444
"738","Frag__34_-9.915531026_-56.03827103_280_NA",34,"Frag","34_-9.915531026_-56.03827103_280_NA",280,38,1,576,0.0659722222222222,NA,NA,NA,NA,NA,NA,-0.546883329012844,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.640304027_-55.94444501_23400_NA","34_-9.640304027_-55.94444501_23400_NA",23400,0.116319444444444,1,38,576,1,0.0659722222222222,"Frag","34_-9.915531026_-56.03827103_280_NA",NA,2250,283,"Agriculture",280,-9.915531026,-56.03827103,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.915531026_-56.03827103_280_NA",NA,NA,NA,FALSE,0.0659722222222222
"739","Frag__34_-9.915531026_-56.03827103_280_NA",34,"Frag","34_-9.915531026_-56.03827103_280_NA",280,38,1,576,0.0659722222222222,NA,NA,NA,NA,NA,NA,-0.282379404204965,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.643041976_-55.93421398_23400_NA","34_-9.643041976_-55.93421398_23400_NA",23400,0.0885416666666667,1,38,576,1,0.0659722222222222,"Frag","34_-9.915531026_-56.03827103_280_NA",NA,2250,283,"Agriculture",280,-9.915531026,-56.03827103,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.915531026_-56.03827103_280_NA",NA,NA,NA,FALSE,0.0659722222222222
"740","Frag__34_-9.915531026_-56.03827103_280_NA",34,"Frag","34_-9.915531026_-56.03827103_280_NA",280,38,1,576,0.0659722222222222,NA,NA,NA,NA,NA,NA,-0.603361333427667,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.663943006_-55.96685403_23400_NA","34_-9.663943006_-55.96685403_23400_NA",23400,0.123263888888889,1,38,576,1,0.0659722222222222,"Frag","34_-9.915531026_-56.03827103_280_NA",NA,2250,283,"Agriculture",280,-9.915531026,-56.03827103,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.915531026_-56.03827103_280_NA",NA,NA,NA,FALSE,0.0659722222222222
"741","Frag__34_-9.915531026_-56.03827103_280_NA",34,"Frag","34_-9.915531026_-56.03827103_280_NA",280,38,1,576,0.0659722222222222,NA,NA,NA,NA,NA,NA,0.193208862864307,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.672559015_-55.96229302_23400_NA","34_-9.672559015_-55.96229302_23400_NA",23400,0.0538194444444444,1,38,576,1,0.0659722222222222,"Frag","34_-9.915531026_-56.03827103_280_NA",NA,2250,283,"Agriculture",280,-9.915531026,-56.03827103,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.915531026_-56.03827103_280_NA",NA,NA,NA,FALSE,0.0659722222222222
"742","Frag__34_-9.915531026_-56.03827103_280_NA",34,"Frag","34_-9.915531026_-56.03827103_280_NA",280,38,1,576,0.0659722222222222,NA,NA,NA,NA,NA,NA,-0.91865437584964,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.877549019_-56.295876_9800_NA","34_-9.877549019_-56.295876_9800_NA",9800,0.170138888888889,0,38,576,1,0.0659722222222222,"Frag","34_-9.915531026_-56.03827103_280_NA",NA,2250,283,"Agriculture",280,-9.915531026,-56.03827103,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.915531026_-56.03827103_280_NA",NA,NA,NA,FALSE,0.0659722222222222
"743","Frag__34_-9.915531026_-56.03827103_280_NA",34,"Frag","34_-9.915531026_-56.03827103_280_NA",280,38,1,576,0.0659722222222222,NA,NA,NA,NA,NA,NA,-0.243796497882704,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.87853297_-56.30257297_9800_NA","34_-9.87853297_-56.30257297_9800_NA",9800,0.0850694444444444,1,38,576,1,0.0659722222222222,"Frag","34_-9.915531026_-56.03827103_280_NA",NA,2250,283,"Agriculture",280,-9.915531026,-56.03827103,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.915531026_-56.03827103_280_NA",NA,NA,NA,FALSE,0.0659722222222222
"744","Frag__34_-9.915531026_-56.03827103_280_NA",34,"Frag","34_-9.915531026_-56.03827103_280_NA",280,38,1,576,0.0659722222222222,NA,NA,NA,NA,NA,NA,-0.487023614828977,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.897928024_-56.30026996_54500_NA","34_-9.897928024_-56.30026996_54500_NA",54500,0.109375,0,38,576,1,0.0659722222222222,"Frag","34_-9.915531026_-56.03827103_280_NA",NA,2250,283,"Agriculture",280,-9.915531026,-56.03827103,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.915531026_-56.03827103_280_NA",NA,NA,NA,FALSE,0.0659722222222222
"745","Frag__34_-9.915531026_-56.03827103_280_NA",34,"Frag","34_-9.915531026_-56.03827103_280_NA",280,38,1,576,0.0659722222222222,NA,NA,NA,NA,NA,NA,-0.86727824109167,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.905668041_-56.30531201_54500_NA","34_-9.905668041_-56.30531201_54500_NA",54500,0.161458333333333,1,38,576,1,0.0659722222222222,"Frag","34_-9.915531026_-56.03827103_280_NA",NA,2250,283,"Agriculture",280,-9.915531026,-56.03827103,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.915531026_-56.03827103_280_NA",NA,NA,NA,FALSE,0.0659722222222222
"746","Frag__34_-9.92381_-56.04106002_280_NA",34,"Frag","34_-9.92381_-56.04106002_280_NA",280,59,1,576,0.102430555555556,NA,NA,NA,NA,NA,NA,-0.123532046717119,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.640304027_-55.94444501_23400_NA","34_-9.640304027_-55.94444501_23400_NA",23400,0.116319444444444,1,59,576,1,0.102430555555556,"Frag","34_-9.92381_-56.04106002_280_NA",NA,2250,283,"Agriculture",280,-9.92381,-56.04106002,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.92381_-56.04106002_280_NA",NA,NA,NA,FALSE,0.102430555555556
"747","Frag__34_-9.92381_-56.04106002_280_NA",34,"Frag","34_-9.92381_-56.04106002_280_NA",280,59,1,576,0.102430555555556,NA,NA,NA,NA,NA,NA,0.140971878090759,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.643041976_-55.93421398_23400_NA","34_-9.643041976_-55.93421398_23400_NA",23400,0.0885416666666667,1,59,576,1,0.102430555555556,"Frag","34_-9.92381_-56.04106002_280_NA",NA,2250,283,"Agriculture",280,-9.92381,-56.04106002,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.92381_-56.04106002_280_NA",NA,NA,NA,FALSE,0.102430555555556
"748","Frag__34_-9.92381_-56.04106002_280_NA",34,"Frag","34_-9.92381_-56.04106002_280_NA",280,59,1,576,0.102430555555556,NA,NA,NA,NA,NA,NA,-0.180010051131942,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.663943006_-55.96685403_23400_NA","34_-9.663943006_-55.96685403_23400_NA",23400,0.123263888888889,1,59,576,1,0.102430555555556,"Frag","34_-9.92381_-56.04106002_280_NA",NA,2250,283,"Agriculture",280,-9.92381,-56.04106002,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.92381_-56.04106002_280_NA",NA,NA,NA,FALSE,0.102430555555556
"749","Frag__34_-9.92381_-56.04106002_280_NA",34,"Frag","34_-9.92381_-56.04106002_280_NA",280,59,1,576,0.102430555555556,NA,NA,NA,NA,NA,NA,0.616560145160032,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.672559015_-55.96229302_23400_NA","34_-9.672559015_-55.96229302_23400_NA",23400,0.0538194444444444,1,59,576,1,0.102430555555556,"Frag","34_-9.92381_-56.04106002_280_NA",NA,2250,283,"Agriculture",280,-9.92381,-56.04106002,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.92381_-56.04106002_280_NA",NA,NA,NA,FALSE,0.102430555555556
"750","Frag__34_-9.92381_-56.04106002_280_NA",34,"Frag","34_-9.92381_-56.04106002_280_NA",280,59,1,576,0.102430555555556,NA,NA,NA,NA,NA,NA,-0.495303093553916,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.877549019_-56.295876_9800_NA","34_-9.877549019_-56.295876_9800_NA",9800,0.170138888888889,0,59,576,1,0.102430555555556,"Frag","34_-9.92381_-56.04106002_280_NA",NA,2250,283,"Agriculture",280,-9.92381,-56.04106002,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.92381_-56.04106002_280_NA",NA,NA,NA,FALSE,0.102430555555556
"751","Frag__34_-9.92381_-56.04106002_280_NA",34,"Frag","34_-9.92381_-56.04106002_280_NA",280,59,1,576,0.102430555555556,NA,NA,NA,NA,NA,NA,0.179554784413021,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.87853297_-56.30257297_9800_NA","34_-9.87853297_-56.30257297_9800_NA",9800,0.0850694444444444,1,59,576,1,0.102430555555556,"Frag","34_-9.92381_-56.04106002_280_NA",NA,2250,283,"Agriculture",280,-9.92381,-56.04106002,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.92381_-56.04106002_280_NA",NA,NA,NA,FALSE,0.102430555555556
"752","Frag__34_-9.92381_-56.04106002_280_NA",34,"Frag","34_-9.92381_-56.04106002_280_NA",280,59,1,576,0.102430555555556,NA,NA,NA,NA,NA,NA,-0.0636723325332521,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.897928024_-56.30026996_54500_NA","34_-9.897928024_-56.30026996_54500_NA",54500,0.109375,0,59,576,1,0.102430555555556,"Frag","34_-9.92381_-56.04106002_280_NA",NA,2250,283,"Agriculture",280,-9.92381,-56.04106002,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.92381_-56.04106002_280_NA",NA,NA,NA,FALSE,0.102430555555556
"753","Frag__34_-9.92381_-56.04106002_280_NA",34,"Frag","34_-9.92381_-56.04106002_280_NA",280,59,1,576,0.102430555555556,NA,NA,NA,NA,NA,NA,-0.443926958795946,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.905668041_-56.30531201_54500_NA","34_-9.905668041_-56.30531201_54500_NA",54500,0.161458333333333,1,59,576,1,0.102430555555556,"Frag","34_-9.92381_-56.04106002_280_NA",NA,2250,283,"Agriculture",280,-9.92381,-56.04106002,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.92381_-56.04106002_280_NA",NA,NA,NA,FALSE,0.102430555555556
"754","Frag__34_-9.942451017_-55.92729799_280_NA",34,"Frag","34_-9.942451017_-55.92729799_280_NA",280,54,1,576,0.09375,NA,NA,NA,NA,NA,NA,-0.209284850847378,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.640304027_-55.94444501_23400_NA","34_-9.640304027_-55.94444501_23400_NA",23400,0.116319444444444,1,54,576,1,0.09375,"Frag","34_-9.942451017_-55.92729799_280_NA",NA,2250,283,"Agriculture",280,-9.942451017,-55.92729799,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.942451017_-55.92729799_280_NA",NA,NA,NA,FALSE,0.09375
"755","Frag__34_-9.942451017_-55.92729799_280_NA",34,"Frag","34_-9.942451017_-55.92729799_280_NA",280,54,1,576,0.09375,NA,NA,NA,NA,NA,NA,0.0552190739605007,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.643041976_-55.93421398_23400_NA","34_-9.643041976_-55.93421398_23400_NA",23400,0.0885416666666667,1,54,576,1,0.09375,"Frag","34_-9.942451017_-55.92729799_280_NA",NA,2250,283,"Agriculture",280,-9.942451017,-55.92729799,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.942451017_-55.92729799_280_NA",NA,NA,NA,FALSE,0.09375
"756","Frag__34_-9.942451017_-55.92729799_280_NA",34,"Frag","34_-9.942451017_-55.92729799_280_NA",280,54,1,576,0.09375,NA,NA,NA,NA,NA,NA,-0.265762855262201,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.663943006_-55.96685403_23400_NA","34_-9.663943006_-55.96685403_23400_NA",23400,0.123263888888889,1,54,576,1,0.09375,"Frag","34_-9.942451017_-55.92729799_280_NA",NA,2250,283,"Agriculture",280,-9.942451017,-55.92729799,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.942451017_-55.92729799_280_NA",NA,NA,NA,FALSE,0.09375
"757","Frag__34_-9.942451017_-55.92729799_280_NA",34,"Frag","34_-9.942451017_-55.92729799_280_NA",280,54,1,576,0.09375,NA,NA,NA,NA,NA,NA,0.530807341029773,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.672559015_-55.96229302_23400_NA","34_-9.672559015_-55.96229302_23400_NA",23400,0.0538194444444444,1,54,576,1,0.09375,"Frag","34_-9.942451017_-55.92729799_280_NA",NA,2250,283,"Agriculture",280,-9.942451017,-55.92729799,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.942451017_-55.92729799_280_NA",NA,NA,NA,FALSE,0.09375
"758","Frag__34_-9.942451017_-55.92729799_280_NA",34,"Frag","34_-9.942451017_-55.92729799_280_NA",280,54,1,576,0.09375,NA,NA,NA,NA,NA,NA,-0.581055897684174,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.877549019_-56.295876_9800_NA","34_-9.877549019_-56.295876_9800_NA",9800,0.170138888888889,0,54,576,1,0.09375,"Frag","34_-9.942451017_-55.92729799_280_NA",NA,2250,283,"Agriculture",280,-9.942451017,-55.92729799,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.942451017_-55.92729799_280_NA",NA,NA,NA,FALSE,0.09375
"759","Frag__34_-9.942451017_-55.92729799_280_NA",34,"Frag","34_-9.942451017_-55.92729799_280_NA",280,54,1,576,0.09375,NA,NA,NA,NA,NA,NA,0.0938019802827621,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.87853297_-56.30257297_9800_NA","34_-9.87853297_-56.30257297_9800_NA",9800,0.0850694444444444,1,54,576,1,0.09375,"Frag","34_-9.942451017_-55.92729799_280_NA",NA,2250,283,"Agriculture",280,-9.942451017,-55.92729799,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.942451017_-55.92729799_280_NA",NA,NA,NA,FALSE,0.09375
"760","Frag__34_-9.942451017_-55.92729799_280_NA",34,"Frag","34_-9.942451017_-55.92729799_280_NA",280,54,1,576,0.09375,NA,NA,NA,NA,NA,NA,-0.149425136663511,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.897928024_-56.30026996_54500_NA","34_-9.897928024_-56.30026996_54500_NA",54500,0.109375,0,54,576,1,0.09375,"Frag","34_-9.942451017_-55.92729799_280_NA",NA,2250,283,"Agriculture",280,-9.942451017,-55.92729799,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.942451017_-55.92729799_280_NA",NA,NA,NA,FALSE,0.09375
"761","Frag__34_-9.942451017_-55.92729799_280_NA",34,"Frag","34_-9.942451017_-55.92729799_280_NA",280,54,1,576,0.09375,NA,NA,NA,NA,NA,NA,-0.529679762926204,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.905668041_-56.30531201_54500_NA","34_-9.905668041_-56.30531201_54500_NA",54500,0.161458333333333,1,54,576,1,0.09375,"Frag","34_-9.942451017_-55.92729799_280_NA",NA,2250,283,"Agriculture",280,-9.942451017,-55.92729799,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.942451017_-55.92729799_280_NA",NA,NA,NA,FALSE,0.09375
"762","Frag__34_-9.94250902_-55.91019404_280_NA",34,"Frag","34_-9.94250902_-55.91019404_280_NA",280,42,1,576,0.0729166666666667,NA,NA,NA,NA,NA,NA,-0.451214662020597,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.640304027_-55.94444501_23400_NA","34_-9.640304027_-55.94444501_23400_NA",23400,0.116319444444444,1,42,576,1,0.0729166666666667,"Frag","34_-9.94250902_-55.91019404_280_NA",NA,2250,283,"Agriculture",280,-9.94250902,-55.91019404,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.94250902_-55.91019404_280_NA",NA,NA,NA,FALSE,0.0729166666666667
"763","Frag__34_-9.94250902_-55.91019404_280_NA",34,"Frag","34_-9.94250902_-55.91019404_280_NA",280,42,1,576,0.0729166666666667,NA,NA,NA,NA,NA,NA,-0.186710737212718,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.643041976_-55.93421398_23400_NA","34_-9.643041976_-55.93421398_23400_NA",23400,0.0885416666666667,1,42,576,1,0.0729166666666667,"Frag","34_-9.94250902_-55.91019404_280_NA",NA,2250,283,"Agriculture",280,-9.94250902,-55.91019404,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.94250902_-55.91019404_280_NA",NA,NA,NA,FALSE,0.0729166666666667
"764","Frag__34_-9.94250902_-55.91019404_280_NA",34,"Frag","34_-9.94250902_-55.91019404_280_NA",280,42,1,576,0.0729166666666667,NA,NA,NA,NA,NA,NA,-0.507692666435419,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.663943006_-55.96685403_23400_NA","34_-9.663943006_-55.96685403_23400_NA",23400,0.123263888888889,1,42,576,1,0.0729166666666667,"Frag","34_-9.94250902_-55.91019404_280_NA",NA,2250,283,"Agriculture",280,-9.94250902,-55.91019404,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.94250902_-55.91019404_280_NA",NA,NA,NA,FALSE,0.0729166666666667
"765","Frag__34_-9.94250902_-55.91019404_280_NA",34,"Frag","34_-9.94250902_-55.91019404_280_NA",280,42,1,576,0.0729166666666667,NA,NA,NA,NA,NA,NA,0.288877529856555,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.672559015_-55.96229302_23400_NA","34_-9.672559015_-55.96229302_23400_NA",23400,0.0538194444444444,1,42,576,1,0.0729166666666667,"Frag","34_-9.94250902_-55.91019404_280_NA",NA,2250,283,"Agriculture",280,-9.94250902,-55.91019404,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.94250902_-55.91019404_280_NA",NA,NA,NA,FALSE,0.0729166666666667
"766","Frag__34_-9.94250902_-55.91019404_280_NA",34,"Frag","34_-9.94250902_-55.91019404_280_NA",280,42,1,576,0.0729166666666667,NA,NA,NA,NA,NA,NA,-0.822985708857393,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.877549019_-56.295876_9800_NA","34_-9.877549019_-56.295876_9800_NA",9800,0.170138888888889,0,42,576,1,0.0729166666666667,"Frag","34_-9.94250902_-55.91019404_280_NA",NA,2250,283,"Agriculture",280,-9.94250902,-55.91019404,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.94250902_-55.91019404_280_NA",NA,NA,NA,FALSE,0.0729166666666667
"767","Frag__34_-9.94250902_-55.91019404_280_NA",34,"Frag","34_-9.94250902_-55.91019404_280_NA",280,42,1,576,0.0729166666666667,NA,NA,NA,NA,NA,NA,-0.148127830890456,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.87853297_-56.30257297_9800_NA","34_-9.87853297_-56.30257297_9800_NA",9800,0.0850694444444444,1,42,576,1,0.0729166666666667,"Frag","34_-9.94250902_-55.91019404_280_NA",NA,2250,283,"Agriculture",280,-9.94250902,-55.91019404,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.94250902_-55.91019404_280_NA",NA,NA,NA,FALSE,0.0729166666666667
"768","Frag__34_-9.94250902_-55.91019404_280_NA",34,"Frag","34_-9.94250902_-55.91019404_280_NA",280,42,1,576,0.0729166666666667,NA,NA,NA,NA,NA,NA,-0.391354947836729,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.897928024_-56.30026996_54500_NA","34_-9.897928024_-56.30026996_54500_NA",54500,0.109375,0,42,576,1,0.0729166666666667,"Frag","34_-9.94250902_-55.91019404_280_NA",NA,2250,283,"Agriculture",280,-9.94250902,-55.91019404,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.94250902_-55.91019404_280_NA",NA,NA,NA,FALSE,0.0729166666666667
"769","Frag__34_-9.94250902_-55.91019404_280_NA",34,"Frag","34_-9.94250902_-55.91019404_280_NA",280,42,1,576,0.0729166666666667,NA,NA,NA,NA,NA,NA,-0.771609574099423,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.905668041_-56.30531201_54500_NA","34_-9.905668041_-56.30531201_54500_NA",54500,0.161458333333333,1,42,576,1,0.0729166666666667,"Frag","34_-9.94250902_-55.91019404_280_NA",NA,2250,283,"Agriculture",280,-9.94250902,-55.91019404,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.94250902_-55.91019404_280_NA",NA,NA,NA,FALSE,0.0729166666666667
"770","Frag__34_-9.950250965_-55.95808497_280_NA",34,"Frag","34_-9.950250965_-55.95808497_280_NA",280,98,1,576,0.170138888888889,NA,NA,NA,NA,NA,NA,0.371771046836796,"Frag_vs_Frag","AB_level",34,"Frag__34_-9.640304027_-55.94444501_23400_NA","34_-9.640304027_-55.94444501_23400_NA",23400,0.116319444444444,1,98,576,1,0.170138888888889,"Frag","34_-9.950250965_-55.95808497_280_NA",NA,2250,283,"Agriculture",280,-9.950250965,-55.95808497,"Tropical_Lowland","Terra firme","Brazil",2017,"Frag__34_-9.950250965_-55.95808497_280_NA",NA,NA,NA,FALSE,0.170138888888889
